Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-05-31 02:00:00,Mainland India,Mainland India,IN,561.33,616.46,24.28,21.49,,true,ESTIMATED_MODE_BREAKDOWN
2024-05-31 03:00:00,Mainland India,Mainland India,IN,556.5,611.62,24.93,22.28,,true,ESTIMATED_MODE_BREAKDOWN
2024-05-31 04:00:00,Mainland India,Mainland India,IN,555.36,610.54,25.07,22.53,,true,ESTIMATED_MODE_BREAKDOWN
2024-05-31 05:00:00,Mainland India,Mainland India,IN,555.75,610.98,25.02,22.57,,true,ESTIMATED_MODE_BREAKDOWN
2024-05-31 06:00:00,Mainland India,Mainland India,IN,561.34,616.83,24.27,21.83,,true,ESTIMATED_MODE_BREAKDOWN
2024-05-31 07:00:00,Mainland India,Mainland India,IN,561.0,616.48,24.31,21.88,,true,ESTIMATED_MODE_BREAKDOWN
2024-05-31 08:00:00,Mainland India,Mainland India,IN,563.33,618.9,23.99,21.6,,true,ESTIMATED_MODE_BREAKDOWN
2024-05-31 09:00:00,Mainland India,Mainland India,IN,565.68,621.31,23.68,21.3,,true,ESTIMATED_MODE_BREAKDOWN
2024-05-31 10:00:00,Mainland India,Mainland India,IN,566.38,621.97,23.58,21.12,,true,ESTIMATED_MODE_BREAKDOWN
2024-05-31 11:00:00,Mainland India,Mainland India,IN,568.71,624.29,23.26,20.67,,true,ESTIMATED_MODE_BREAKDOWN
2024-05-31 12:00:00,Mainland India,Mainland India,IN,579.88,635.66,21.75,19.02,,true,ESTIMATED_MODE_BREAKDOWN
2024-05-31 13:00:00,Mainland India,Mainland India,IN,614.68,671.15,17.05,14.17,,true,ESTIMATED_MODE_BREAKDOWN
2024-05-31 14:00:00,Mainland India,Mainland India,IN,625.92,682.63,15.52,12.65,,true,ESTIMATED_MODE_BREAKDOWN
2024-05-31 15:00:00,Mainland India,Mainland India,IN,624.98,681.68,15.63,12.78,,true,ESTIMATED_MODE_BREAKDOWN
2024-05-31 16:00:00,Mainland India,Mainland India,IN,624.16,680.85,15.73,12.91,,true,ESTIMATED_MODE_BREAKDOWN
2024-05-31 17:00:00,Mainland India,Mainland India,IN,624.57,681.27,15.68,12.87,,true,ESTIMATED_MODE_BREAKDOWN
2024-05-31 18:00:00,Mainland India,Mainland India,IN,618.34,674.53,16.67,13.81,,true,ESTIMATED_MODE_BREAKDOWN
2024-05-31 19:00:00,Mainland India,Mainland India,IN,615.6,671.69,17.01,14.1,,true,ESTIMATED_MODE_BREAKDOWN
2024-05-31 20:00:00,Mainland India,Mainland India,IN,615.62,671.72,16.99,14.04,,true,ESTIMATED_MODE_BREAKDOWN
2024-05-31 21:00:00,Mainland India,Mainland India,IN,615.31,671.38,17.04,14.01,,true,ESTIMATED_MODE_BREAKDOWN
2024-05-31 22:00:00,Mainland India,Mainland India,IN,614.99,671.01,17.09,14.02,,true,ESTIMATED_MODE_BREAKDOWN
2024-05-31 23:00:00,Mainland India,Mainland India,IN,614.82,670.83,17.12,14.05,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-01 00:00:00,Mainland India,Mainland India,IN,614.4,670.38,17.2,14.08,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-01 01:00:00,Mainland India,Mainland India,IN,584.91,640.39,21.16,18.2,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-01 02:00:00,Mainland India,Mainland India,IN,562.96,618.08,24.1,21.28,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-01 03:00:00,Mainland India,Mainland India,IN,558.19,613.29,24.76,22.07,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-01 04:00:00,Mainland India,Mainland India,IN,557.69,612.85,24.83,22.26,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-01 05:00:00,Mainland India,Mainland India,IN,557.63,612.78,24.86,22.37,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-01 06:00:00,Mainland India,Mainland India,IN,564.79,620.35,23.84,21.33,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-01 07:00:00,Mainland India,Mainland India,IN,566.55,622.13,23.64,21.2,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-01 08:00:00,Mainland India,Mainland India,IN,566.77,622.37,23.59,21.17,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-01 09:00:00,Mainland India,Mainland India,IN,566.98,622.56,23.55,21.11,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-01 10:00:00,Mainland India,Mainland India,IN,566.91,622.42,23.57,20.98,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-01 11:00:00,Mainland India,Mainland India,IN,569.36,624.83,23.24,20.54,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-01 12:00:00,Mainland India,Mainland India,IN,580.84,636.49,21.7,18.87,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-01 13:00:00,Mainland India,Mainland India,IN,614.34,670.63,17.15,14.15,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-01 14:00:00,Mainland India,Mainland India,IN,628.59,685.17,15.24,12.15,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-01 15:00:00,Mainland India,Mainland India,IN,626.53,683.06,15.51,12.5,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-01 16:00:00,Mainland India,Mainland India,IN,626.75,683.32,15.48,12.53,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-01 17:00:00,Mainland India,Mainland India,IN,627.44,684.04,15.4,12.49,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-01 18:00:00,Mainland India,Mainland India,IN,624.65,679.98,16.64,13.76,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-01 19:00:00,Mainland India,Mainland India,IN,624.03,679.3,16.73,13.77,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-01 20:00:00,Mainland India,Mainland India,IN,623.99,679.23,16.74,13.73,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-01 21:00:00,Mainland India,Mainland India,IN,624.04,679.25,16.74,13.68,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-01 22:00:00,Mainland India,Mainland India,IN,623.79,678.97,16.78,13.65,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-01 23:00:00,Mainland India,Mainland India,IN,623.74,678.91,16.8,13.66,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-02 00:00:00,Mainland India,Mainland India,IN,624.17,679.38,16.75,13.56,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-02 01:00:00,Mainland India,Mainland India,IN,593.1,647.82,20.89,17.84,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-02 02:00:00,Mainland India,Mainland India,IN,570.09,624.45,23.95,21.04,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-02 03:00:00,Mainland India,Mainland India,IN,563.07,617.35,24.88,22.07,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-02 04:00:00,Mainland India,Mainland India,IN,561.37,615.68,25.1,22.4,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-02 05:00:00,Mainland India,Mainland India,IN,560.6,614.93,25.2,22.55,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-02 06:00:00,Mainland India,Mainland India,IN,567.87,622.51,24.25,21.67,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-02 07:00:00,Mainland India,Mainland India,IN,567.99,622.63,24.24,21.68,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-02 08:00:00,Mainland India,Mainland India,IN,571.04,625.77,23.84,21.32,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-02 09:00:00,Mainland India,Mainland India,IN,572.51,627.27,23.64,21.11,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-02 10:00:00,Mainland India,Mainland India,IN,572.29,626.98,23.66,21.04,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-02 11:00:00,Mainland India,Mainland India,IN,573.69,628.3,23.47,20.7,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-02 12:00:00,Mainland India,Mainland India,IN,585.87,640.68,21.85,18.94,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-02 13:00:00,Mainland India,Mainland India,IN,624.34,679.86,16.71,13.63,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-02 14:00:00,Mainland India,Mainland India,IN,636.75,692.54,15.04,11.99,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-02 15:00:00,Mainland India,Mainland India,IN,636.4,692.25,15.07,12.11,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-02 16:00:00,Mainland India,Mainland India,IN,636.33,692.19,15.08,12.16,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-02 17:00:00,Mainland India,Mainland India,IN,637.08,692.96,14.99,12.06,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-02 18:00:00,Mainland India,Mainland India,IN,624.25,680.05,16.32,13.47,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-02 19:00:00,Mainland India,Mainland India,IN,622.74,678.48,16.5,13.59,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-02 20:00:00,Mainland India,Mainland India,IN,622.89,678.61,16.49,13.54,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-02 21:00:00,Mainland India,Mainland India,IN,622.12,677.79,16.59,13.57,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-02 22:00:00,Mainland India,Mainland India,IN,621.87,677.49,16.64,13.57,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-02 23:00:00,Mainland India,Mainland India,IN,621.85,677.47,16.65,13.58,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-03 00:00:00,Mainland India,Mainland India,IN,621.86,677.49,16.66,13.57,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-03 01:00:00,Mainland India,Mainland India,IN,592.63,647.79,20.59,17.69,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-03 02:00:00,Mainland India,Mainland India,IN,571.41,626.27,23.43,20.69,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-03 03:00:00,Mainland India,Mainland India,IN,566.11,620.97,24.13,21.53,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-03 04:00:00,Mainland India,Mainland India,IN,565.27,620.19,24.23,21.78,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-03 05:00:00,Mainland India,Mainland India,IN,565.37,620.34,24.22,21.83,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-03 06:00:00,Mainland India,Mainland India,IN,574.98,630.3,22.98,20.66,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-03 07:00:00,Mainland India,Mainland India,IN,574.04,629.35,23.09,20.77,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-03 08:00:00,Mainland India,Mainland India,IN,575.52,630.89,22.89,20.57,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-03 09:00:00,Mainland India,Mainland India,IN,576.57,631.96,22.75,20.41,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-03 10:00:00,Mainland India,Mainland India,IN,578.14,633.55,22.54,20.12,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-03 11:00:00,Mainland India,Mainland India,IN,581.36,636.79,22.1,19.58,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-03 12:00:00,Mainland India,Mainland India,IN,593.01,648.69,20.52,17.86,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-03 13:00:00,Mainland India,Mainland India,IN,629.4,685.8,15.65,12.89,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-03 14:00:00,Mainland India,Mainland India,IN,641.36,698.0,14.04,11.25,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-03 15:00:00,Mainland India,Mainland India,IN,641.15,697.79,14.06,11.3,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-03 16:00:00,Mainland India,Mainland India,IN,641.15,697.81,14.06,11.31,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-03 17:00:00,Mainland India,Mainland India,IN,641.54,698.21,14.01,11.25,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-03 18:00:00,Mainland India,Mainland India,IN,625.68,682.5,15.58,12.71,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-03 19:00:00,Mainland India,Mainland India,IN,622.74,679.45,15.95,13.03,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-03 20:00:00,Mainland India,Mainland India,IN,622.21,678.86,16.03,13.05,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-03 21:00:00,Mainland India,Mainland India,IN,622.02,678.6,16.07,13.01,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-03 22:00:00,Mainland India,Mainland India,IN,620.99,677.49,16.23,13.12,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-03 23:00:00,Mainland India,Mainland India,IN,620.28,676.72,16.35,13.24,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-04 00:00:00,Mainland India,Mainland India,IN,619.58,675.99,16.45,13.35,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-04 01:00:00,Mainland India,Mainland India,IN,590.23,646.11,20.43,17.53,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-04 02:00:00,Mainland India,Mainland India,IN,569.16,624.73,23.25,20.51,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-04 03:00:00,Mainland India,Mainland India,IN,563.44,618.97,24.01,21.43,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-04 04:00:00,Mainland India,Mainland India,IN,562.58,618.16,24.11,21.67,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-04 05:00:00,Mainland India,Mainland India,IN,561.61,617.19,24.23,21.85,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-04 06:00:00,Mainland India,Mainland India,IN,568.36,624.25,23.32,20.97,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-04 07:00:00,Mainland India,Mainland India,IN,567.32,623.19,23.45,21.1,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-04 08:00:00,Mainland India,Mainland India,IN,567.69,623.58,23.38,21.04,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-04 09:00:00,Mainland India,Mainland India,IN,568.47,624.35,23.28,20.92,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-04 10:00:00,Mainland India,Mainland India,IN,568.75,624.59,23.23,20.79,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-04 11:00:00,Mainland India,Mainland India,IN,570.9,626.7,22.94,20.37,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-04 12:00:00,Mainland India,Mainland India,IN,581.26,637.24,21.53,18.79,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-04 13:00:00,Mainland India,Mainland India,IN,618.46,675.2,16.54,13.73,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-04 14:00:00,Mainland India,Mainland India,IN,631.13,688.19,14.81,12.02,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-04 15:00:00,Mainland India,Mainland India,IN,631.3,688.39,14.79,12.05,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-04 16:00:00,Mainland India,Mainland India,IN,630.99,688.1,14.82,12.12,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-04 17:00:00,Mainland India,Mainland India,IN,630.45,687.54,14.89,12.18,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-04 18:00:00,Mainland India,Mainland India,IN,619.36,676.03,16.31,13.48,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-04 19:00:00,Mainland India,Mainland India,IN,619.71,676.3,16.31,13.42,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-04 20:00:00,Mainland India,Mainland India,IN,618.74,675.28,16.43,13.49,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-04 21:00:00,Mainland India,Mainland India,IN,618.54,675.05,16.46,13.47,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-04 22:00:00,Mainland India,Mainland India,IN,618.27,674.73,16.51,13.47,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-04 23:00:00,Mainland India,Mainland India,IN,618.46,674.9,16.51,13.47,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-05 00:00:00,Mainland India,Mainland India,IN,619.03,675.48,16.45,13.4,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-05 01:00:00,Mainland India,Mainland India,IN,590.26,646.2,20.36,17.48,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-05 02:00:00,Mainland India,Mainland India,IN,568.95,624.56,23.21,20.49,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-05 03:00:00,Mainland India,Mainland India,IN,562.57,618.13,24.06,21.45,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-05 04:00:00,Mainland India,Mainland India,IN,561.21,616.82,24.22,21.75,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-05 05:00:00,Mainland India,Mainland India,IN,560.28,615.91,24.33,21.92,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-05 06:00:00,Mainland India,Mainland India,IN,567.44,623.36,23.39,21.02,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-05 07:00:00,Mainland India,Mainland India,IN,566.65,622.54,23.49,21.12,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-05 08:00:00,Mainland India,Mainland India,IN,567.66,623.6,23.34,20.99,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-05 09:00:00,Mainland India,Mainland India,IN,568.6,624.55,23.21,20.85,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-05 10:00:00,Mainland India,Mainland India,IN,568.41,624.32,23.21,20.76,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-05 11:00:00,Mainland India,Mainland India,IN,570.93,626.84,22.86,20.29,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-05 12:00:00,Mainland India,Mainland India,IN,581.34,637.46,21.42,18.72,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-05 13:00:00,Mainland India,Mainland India,IN,618.25,675.12,16.47,13.67,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-05 14:00:00,Mainland India,Mainland India,IN,631.61,688.77,14.65,11.76,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-05 15:00:00,Mainland India,Mainland India,IN,630.91,688.05,14.72,11.79,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-05 16:00:00,Mainland India,Mainland India,IN,631.93,689.1,14.59,11.64,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-05 17:00:00,Mainland India,Mainland India,IN,631.47,688.61,14.66,11.69,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-05 18:00:00,Mainland India,Mainland India,IN,625.41,681.93,15.68,12.7,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-05 19:00:00,Mainland India,Mainland India,IN,622.67,679.05,16.05,12.96,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-05 20:00:00,Mainland India,Mainland India,IN,622.2,678.54,16.11,12.99,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-05 21:00:00,Mainland India,Mainland India,IN,622.23,678.54,16.11,12.91,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-05 22:00:00,Mainland India,Mainland India,IN,622.51,678.82,16.07,12.8,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-05 23:00:00,Mainland India,Mainland India,IN,622.66,678.93,16.09,12.82,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-06 00:00:00,Mainland India,Mainland India,IN,623.12,679.39,16.06,12.78,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-06 01:00:00,Mainland India,Mainland India,IN,592.39,648.13,20.22,17.14,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-06 02:00:00,Mainland India,Mainland India,IN,569.03,624.36,23.37,20.47,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-06 03:00:00,Mainland India,Mainland India,IN,562.27,617.5,24.29,21.55,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-06 04:00:00,Mainland India,Mainland India,IN,560.46,615.76,24.5,21.88,,true,ESTIMATED_MODE_BREAKDOWN
2024-06-06 05:00:00,Mainland India,Mainland India,IN,559.29,614.61,24.63,22.08,,true,ESTIMATED_MODE_BREAKDOWN
